timestamp_ns,data
1747396782207089021,-0.5
1747396782307458422,-0.5
1747396782407140283,-0.5
1747396782507650810,-0.5
1747396782609383926,-0.5
1747396782706400896,-0.5
1747396782807061538,-0.5
1747396782907099039,-0.5
1747396783008183461,-0.5
1747396783106892962,-0.5
1747396783207867306,-0.5
1747396783306159458,-0.5
1747396783408441173,-0.5
1747396783506511319,-0.5
1747396783608631174,-0.5
1747396783706915765,-0.5
1747396783806646923,-0.5
1747396783912079943,-0.5
1747396784007158299,-0.5
1747396784106148186,-0.5
1747396784207188433,-0.5
1747396784307298474,-0.5
1747396784406382875,-0.5
1747396784512422609,-0.5
1747396784607050280,-0.5
1747396784708737616,-0.5
1747396784806944448,-0.5
1747396784906134821,-0.5
1747396785009650038,-0.5
1747396785107005520,-0.5
1747396785207250198,-0.5
1747396785309280179,-0.5
1747396785406859050,-0.5
1747396785506289629,-0.5
1747396785607037023,-0.5
1747396785707809686,-0.5500416159629822
1747396785806612411,-0.6000020503997803
1747396785909785143,-0.6500747203826904
1747396786006815058,-0.699998140335083
1747396786108187046,-0.7500404715538025
1747396786206114208,-0.7999899387359619
1747396786307768159,-0.8500524163246155
1747396786406300620,-0.8999963998794556
1747396786506488462,-0.95000821352005
1747396786606213447,-0.9999985694885254
1747396786708532390,-1.0500093698501587
1747396786807489361,-1.1000088453292847
1747396786907173862,-1.1500319242477417
1747396787006465396,-1.2000006437301636
1747396787107204371,-1.2500394582748413
1747396787206825817,-1.2999988794326782
1747396787308901992,-1.3500443696975708
1747396787406385279,-1.4000048637390137
1747396787506502146,-1.4499869346618652
1747396787605908972,-1.4999914169311523
1747396787705889802,-1.5499708652496338
1747396787809613414,-1.600055456161499
1747396787906025323,-1.6500139236450195
1747396788015628990,-1.700150966644287
1747396788107844577,-1.7500088214874268
1747396788208091109,-1.800011396408081
1747396788306860255,-1.8500068187713623
1747396788407544318,-1.9000438451766968
1747396788507369189,-1.9499858617782593
1747396788608376074,-2.000012159347534
1747396788710659218,-2.0500881671905518
1747396788807375911,-2.100003480911255
1747396788906197298,-2.1499838829040527
1747396789007977708,-2.200026750564575
1747396789107171862,-2.249999761581421
1747396789208900712,-2.3001580238342285
1747396789312878191,-2.350165605545044
1747396789407710594,-2.400006055831909
1747396789511014597,-2.4501688480377197
1747396789607509895,-2.5000147819519043
1747396789711557359,-2.5504372119903564
1747396789806417022,-2.6000003814697266
1747396789909576151,-2.6501643657684326
1747396790007816616,-2.699995517730713
1747396790107874795,-2.7499947547912598
1747396790207272347,-2.799996852874756
1747396790307045792,-2.849984884262085
1747396790411179210,-2.9001660346984863
1747396790507136377,-2.950005054473877
1747396790607551454,-3.000044345855713
1747396790708051116,-3.0499887466430664
1747396790808690768,-3.100100040435791
1747396790909056799,-3.15000319480896
1747396791010195072,-3.200026273727417
1747396791107130729,-3.249987840652466
1747396791211136217,-3.3001511096954346
1747396791306708298,-3.3499932289123535
1747396791410061323,-3.400153636932373
1747396791512310892,-3.4501712322235107
1747396791607864286,-3.500028371810913
1747396791707607461,-3.550001382827759
1747396791815243686,-3.6001651287078857
1747396791916634267,-3.650407314300537
1747396792012975439,-3.7001538276672363
1747396792107120012,-3.7500951290130615
1747396792207868761,-3.800032377243042
1747396792313320722,-3.850158452987671
1747396792406673913,-3.900007486343384
1747396792506420992,-3.950007200241089
1747396792606669207,-3.9999985694885254
1747396792710211328,-4.050174236297607
1747396792806599360,-4.099995136260986
1747396792907499128,-4.149994373321533
1747396793007276664,-4.200008392333984
1747396793109868610,-4.250143527984619
1747396793206754905,-4.299998760223389
1747396793307820670,-4.350046634674072
1747396793407047327,-4.400015830993652
1747396793507325396,-4.450002193450928
1747396793606516856,-4.500014781951904
1747396793712459938,-4.5501227378845215
1747396793806461922,-4.600006580352783
1747396793907361844,-4.649992942810059
1747396794007123078,-4.699994087219238
1747396794108118840,-4.7500104904174805
1747396794206226544,-4.800004482269287
1747396794307395764,-4.850046634674072
1747396794409806214,-4.900148391723633
1747396794506939241,-4.950007915496826
1747396794607368648,-4.999992847442627
1747396794707620890,-5.049971580505371
1747396794807081614,-5.0999884605407715
1747396794906564615,-5.149991035461426
1747396795008817517,-5.1999897956848145
1747396795108874893,-5.249989032745361
1747396795207548725,-5.300009250640869
1747396795308712662,-5.350045204162598
1747396795406605082,-5.400002479553223
1747396795510004941,-5.450157642364502
1747396795606396875,-5.500007629394531
1747396795709515959,-5.550039291381836
1747396795806740633,-5.600003719329834
1747396795910925705,-5.650140762329102
1747396796008299427,-5.700100898742676
1747396796107172393,-5.750003337860107
1747396796207363655,-5.800000190734863
1747396796311804445,-5.850134372711182
1747396796406248876,-5.900001049041748
1747396796506324318,-5.94999885559082
1747396796613723355,-6.000169277191162
1747396796706480288,-6.049986839294434
1747396796807853015,-6.100043296813965
1747396796906746097,-6.149998188018799
1747396797013008121,-6.200167179107666
1747396797106803047,-6.250021934509277
1747396797208310447,-6.3000383377075195
1747396797306211951,-6.349998474121094
1747396797407930876,-6.4000325202941895
1747396797506785597,-6.449999809265137
1747396797607127168,-6.500016689300537
1747396797706863479,-6.549987316131592
1747396797806493501,-6.600013256072998
1747396797908454877,-6.650049209594727
1747396798006529175,-6.700002193450928
1747396798107618735,-6.750099182128906
1747396798206437448,-6.800011157989502
1747396798308301415,-6.850159645080566
1747396798406898309,-6.900002956390381
1747396798507550538,-6.94999361038208
1747396798608150679,-7.000026702880859
1747396798710440208,-7.050125598907471
1747396798806228293,-7.100006580352783
1747396798907445206,-7.150010585784912
1747396799006726184,-7.200000762939453
1747396799109379376,-7.250080585479736
1747396799206917826,-7.299993515014648
1747396799306418198,-7.350033283233643
1747396799408430661,-7.400034427642822
1747396799506624542,-7.450003147125244
1747396799607283347,-7.500027179718018
1747396799711280124,-7.550109386444092
1747396799806840559,-7.600005626678467
1747396799906870507,-7.650012493133545
1747396800006947491,-7.700007438659668
1747396800110931343,-7.750166416168213
