timestamp_ns,data
1747396782305592316,99.5
1747396782406350254,99.5
1747396782506205891,99.5
1747396782609659096,99.5
1747396782705692669,99.5
1747396782805656565,99.5
1747396782907107914,99.5
1747396783007097742,99.5
1747396783106899489,99.5
1747396783207875629,99.5
1747396783305828395,99.5
1747396783408377167,99.5
1747396783506231063,99.5
1747396783607055561,99.5
1747396783705288736,99.5
1747396783805579435,99.5
1747396783906873549,99.5
1747396784005695376,99.5
1747396784105401546,99.5
1747396784206000239,99.5
1747396784305568141,99.5
1747396784405454525,99.5
1747396784506808961,99.5
1747396784605439296,99.5
1747396784705697691,99.5
1747396784805587575,99.5
1747396784905690881,99.5
1747396785007628559,99.5
1747396785105417847,99.5
1747396785205432757,99.5
1747396785305650088,99.5
1747396785405423574,99.5
1747396785505463852,99.5
1747396785605899511,99.5
1747396785706620630,99.44995880126953
1747396785805435295,99.4000015258789
1747396785907007598,99.34992218017578
1747396786005511158,99.30000305175781
1747396786106349442,99.24996185302734
1747396786205389829,99.20001220703125
1747396786306021955,99.14994812011719
1747396786406059010,99.10000610351562
1747396786505506512,99.04999542236328
1747396786605987137,99.0
1747396786706003435,98.94998931884766
1747396786806800525,98.89999389648438
1747396786907184566,98.84996795654297
1747396787005686977,98.80000305175781
1747396787105853522,98.74996185302734
1747396787206834564,98.70000457763672
1747396787305843322,98.64995574951172
1747396787406391478,98.5999984741211
1747396787505386300,98.55001068115234
1747396787605969297,98.50000762939453
1747396787707438979,98.45002746582031
1747396787806562889,98.39994812011719
1747396787905701665,98.34998321533203
1747396788012230220,98.29985046386719
1747396788105499411,98.24999237060547
1747396788207957137,98.19998931884766
1747396788306021058,98.14999389648438
1747396788405677706,98.0999526977539
1747396788507187461,98.05001068115234
1747396788608142164,97.99998474121094
1747396788706384733,97.94991302490234
1747396788806008978,97.89999389648438
1747396788905814771,97.85001373291016
1747396789007987250,97.79997253417969
1747396789107180606,97.75
1747396789208567519,97.69984436035156
1747396789312904219,97.64983367919922
1747396789405434074,97.59999084472656
1747396789511044159,97.5498275756836
1747396789606429863,97.49998474121094
1747396789733107453,97.4495620727539
1747396789805434031,97.4000015258789
1747396789909607039,97.34983825683594
1747396790006843147,97.30000305175781
1747396790106500680,97.25000762939453
1747396790205889199,97.20000457763672
1747396790305407861,97.15001678466797
1747396790411219055,97.0998306274414
1747396790505507796,97.04999542236328
1747396790606729711,96.99995422363281
1747396790708060789,96.95001220703125
1747396790806299750,96.89990234375
1747396790906607941,96.8499984741211
1747396791008475201,96.79997253417969
1747396791107139672,96.75001525878906
1747396791208837231,96.6998519897461
1747396791306713607,96.65000915527344
1747396791406548481,96.59984588623047
1747396791512338479,96.5498275756836
1747396791606339086,96.49996948242188
1747396791706771381,96.44999694824219
1747396791808466775,96.39983367919922
1747396791907862062,96.34959411621094
1747396792009553432,96.29984283447266
1747396792107136464,96.24990844726562
1747396792207883346,96.19996643066406
1747396792306863314,96.14984130859375
1747396792405422600,96.09999084472656
1747396792506038798,96.04999542236328
1747396792605415447,96.0
1747396792709197644,95.9498291015625
1747396792806608744,95.9000015258789
1747396792905688230,95.85000610351562
1747396793006203534,95.79998779296875
1747396793107130606,95.7498550415039
1747396793205453345,95.70000457763672
1747396793305743604,95.64995574951172
1747396793407052940,95.59998321533203
1747396793505731108,95.54999542236328
1747396793605836499,95.49998474121094
1747396793707134951,95.44987487792969
1747396793805885545,95.39999389648438
1747396793907370649,95.35000610351562
1747396794007131478,95.30000305175781
1747396794106904177,95.24999237060547
1747396794206079304,95.19999694824219
1747396794305826464,95.14995574951172
1747396794406775321,95.099853515625
1747396794505404458,95.04999542236328
1747396794605522703,95.00000762939453
1747396794707629234,94.95002746582031
1747396794807089972,94.90000915527344
1747396794906572974,94.85000610351562
1747396795008825871,94.80001068115234
1747396795106482894,94.75000762939453
1747396795205540763,94.69998931884766
1747396795305919809,94.64995574951172
1747396795405497545,94.5999984741211
1747396795506669572,94.54984283447266
1747396795605465497,94.49999237060547
1747396795705996602,94.44995880126953
1747396795805415067,94.39999389648438
1747396795909289928,94.34986114501953
1747396796008026683,94.29989624023438
1747396796105443733,94.25
1747396796205496618,94.19999694824219
1747396796307910074,94.14986419677734
1747396796405424760,94.0999984741211
1747396796505456995,94.05000305175781
1747396796613748808,93.99983215332031
1747396796705506861,93.95001220703125
1747396796805775207,93.89995574951172
1747396796905402803,93.8499984741211
1747396797006687840,93.79983520507812
1747396797105572227,93.7499771118164
1747396797206469771,93.69995880126953
1747396797306239142,93.6500015258789
1747396797405635837,93.59996795654297
1747396797505442172,93.55000305175781
1747396797605549887,93.49998474121094
1747396797705508123,93.45001220703125
1747396797806241039,93.39998626708984
1747396797905893551,93.3499526977539
1747396798005428799,93.29999542236328
1747396798106003974,93.2499008178711
1747396798205995965,93.19998931884766
1747396798306857752,93.14984130859375
1747396798406611385,93.0999984741211
1747396798505604577,93.05000305175781
1747396798605705581,92.99996948242188
1747396798706912487,92.94987487792969
1747396798805552794,92.89999389648438
1747396798905596869,92.84999084472656
1747396799005774027,92.80000305175781
1747396799107725353,92.74991607666016
1747396799205805621,92.70000457763672
1747396799308208575,92.64996337890625
1747396799408318400,92.59996795654297
1747396799506634080,92.54999542236328
1747396799606173277,92.49996948242188
1747396799710993562,92.44989013671875
1747396799805673491,92.39999389648438
1747396799905823699,92.34999084472656
1747396800006957206,92.29999542236328
1747396800109030922,92.24983215332031
1747396800205520845,92.19999694824219
