timestamp_ns,data
1747396782305671865,0.10000000149011612
1747396782405515836,0.10000000149011612
1747396782505556875,0.10000000149011612
1747396782608364725,0.10000000149011612
1747396782705502195,0.10000000149011612
1747396782805736745,0.10000000149011612
1747396782907114077,0.10000000149011612
1747396783006265667,0.10000000149011612
1747396783105618726,0.10000000149011612
1747396783207882536,0.10000000149011612
1747396783305835025,0.10000000149011612
1747396783408384392,0.10000000149011612
1747396783505910636,0.10000000149011612
1747396783606478438,0.10000000149011612
1747396783705256227,0.10000000149011612
1747396783805377753,0.10000000149011612
1747396783906904529,0.10000000149011612
1747396784005647849,0.10000000149011612
1747396784105370580,0.10000000149011612
1747396784205430871,0.10000000149011612
1747396784305479810,0.10000000149011612
1747396784405377342,0.10000000149011612
1747396784506837892,0.10000000149011612
1747396784605445541,0.10000000149011612
1747396784705711933,0.10000000149011612
1747396784805452697,0.10000000149011612
1747396784905430612,0.10000000149011612
1747396785006374235,0.10000000149011612
1747396785105424557,0.10000000149011612
1747396785205370628,0.10000000149011612
1747396785305663928,0.10000000149011612
1747396785405430911,0.10000000149011612
1747396785505470999,0.10000000149011612
1747396785605402935,0.10000000149011612
1747396785706637713,0.10000000149011612
1747396785805442442,0.10000000149011612
1747396785905878286,0.10000000149011612
1747396786005391591,0.10000000149011612
1747396786105659091,0.10000000149011612
1747396786205396323,0.10000000149011612
1747396786305773161,0.10000000149011612
1747396786406065515,0.10000000149011612
1747396786505453075,0.10000000149011612
1747396786605393655,0.10000000149011612
1747396786705546912,0.10000000149011612
1747396786805475279,0.10000000149011612
1747396786905588392,0.10000000149011612
1747396787005619814,0.10000000149011612
1747396787105785297,0.10000000149011612
1747396787206841341,0.10000000149011612
1747396787305655983,0.10000000149011612
1747396787406134084,0.10000000149011612
1747396787505392413,0.10000000149011612
1747396787605924154,0.10000000149011612
1747396787705895638,0.10000000149011612
1747396787806581938,0.10000000149011612
1747396787905385679,0.10000000149011612
1747396788012055188,0.10000000149011612
1747396788105505776,0.10000000149011612
1747396788207974075,0.10000000149011612
1747396788305426385,0.10000000149011612
1747396788405690091,0.10000000149011612
1747396788505375442,0.10000000149011612
1747396788605495272,0.10000000149011612
1747396788706273127,0.10000000149011612
1747396788806015690,0.10000000149011612
1747396788905779452,0.10000000149011612
1747396789005628154,0.10000000149011612
1747396789107188846,0.10000000149011612
1747396789208589420,0.10000000149011612
1747396789309874402,0.10000000149011612
1747396789405440815,0.10000000149011612
1747396789511073497,0.10000000149011612
1747396789605456414,0.10000000149011612
1747396789707490763,0.10000000149011612
1747396789805440522,0.10000000149011612
1747396789908850219,0.10000000149011612
1747396790006850528,0.10000000149011612
1747396790105431728,0.10000000149011612
1747396790205842884,0.10000000149011612
1747396790305414455,0.10000000149011612
1747396790411248167,0.10000000149011612
1747396790505514564,0.10000000149011612
1747396790605724720,0.10000000149011612
1747396790708067466,0.10000000149011612
1747396790806319682,0.10000000149011612
1747396790905440759,0.10000000149011612
1747396791008402114,0.10000000149011612
1747396791107146687,0.10000000149011612
1747396791208866231,0.10000000149011612
1747396791306651519,0.10000000149011612
1747396791406577613,0.10000000149011612
1747396791512358888,0.10000000149011612
1747396791606350225,0.10000000149011612
1747396791705416006,0.10000000149011612
1747396791808494351,0.10000000149011612
1747396791907891248,0.10000000149011612
1747396792009581979,0.10000000149011612
1747396792107148891,0.10000000149011612
1747396792207894354,0.10000000149011612
1747396792306698562,0.10000000149011612
1747396792405429537,0.10000000149011612
1747396792506045706,0.10000000149011612
1747396792605422214,0.10000000149011612
1747396792706447509,0.10000000149011612
1747396792806615394,0.10000000149011612
1747396792905695165,0.10000000149011612
1747396793006212163,0.10000000149011612
1747396793107160047,0.10000000149011612
1747396793205460428,0.10000000149011612
1747396793305678848,0.10000000149011612
1747396793406916086,0.10000000149011612
1747396793505454824,0.10000000149011612
1747396793605492632,0.10000000149011612
1747396793707163533,0.10000000149011612
1747396793805893737,0.10000000149011612
1747396793907376847,0.10000000149011612
1747396794007137478,0.10000000149011612
1747396794106914367,0.10000000149011612
1747396794206000923,0.10000000149011612
1747396794305765089,0.10000000149011612
1747396794406803080,0.10000000149011612
1747396794505410840,0.10000000149011612
1747396794605548321,0.10000000149011612
1747396794707568025,0.10000000149011612
1747396794807097327,0.10000000149011612
1747396794906578987,0.10000000149011612
1747396795008831780,0.10000000149011612
1747396795106489359,0.10000000149011612
1747396795205550061,0.10000000149011612
1747396795305674218,0.10000000149011612
1747396795405395808,0.10000000149011612
1747396795506698207,0.10000000149011612
1747396795605471916,0.10000000149011612
1747396795705766568,0.10000000149011612
1747396795805422070,0.10000000149011612
1747396795909314981,0.10000000149011612
1747396796006857138,0.10000000149011612
1747396796105450921,0.10000000149011612
1747396796205459015,0.10000000149011612
1747396796306266677,0.10000000149011612
1747396796405432163,0.10000000149011612
1747396796505463881,0.10000000149011612
1747396796606646172,0.10000000149011612
1747396796705514758,0.10000000149011612
1747396796805715268,0.10000000149011612
1747396796905411838,0.10000000149011612
1747396797006723575,0.10000000149011612
1747396797105529633,0.10000000149011612
1747396797205934928,0.10000000149011612
1747396797306245337,0.10000000149011612
1747396797405560705,0.10000000149011612
1747396797505400408,0.10000000149011612
1747396797605559205,0.10000000149011612
1747396797705369414,0.10000000149011612
1747396797805467868,0.10000000149011612
1747396797905746745,0.10000000149011612
1747396798005435540,0.10000000149011612
1747396798105938082,0.10000000149011612
1747396798205464174,0.10000000149011612
1747396798306876452,0.10000000149011612
1747396798406618305,0.10000000149011612
1747396798505611255,0.10000000149011612
1747396798605652284,0.10000000149011612
1747396798706767006,0.10000000149011612
1747396798805579169,0.10000000149011612
1747396798905553805,0.10000000149011612
1747396799005780582,0.10000000149011612
1747396799107741662,0.10000000149011612
1747396799205359339,0.10000000149011612
1747396799307473929,0.10000000149011612
1747396799408330432,0.10000000149011612
1747396799505418643,0.10000000149011612
1747396799606183398,0.10000000149011612
1747396799711024362,0.10000000149011612
1747396799805679651,0.10000000149011612
1747396799905832246,0.10000000149011612
1747396800006964428,0.10000000149011612
1747396800109059992,0.10000000149011612
1747396800205392120,0.10000000149011612
1747396800305870522,0.10000000149011612
1747396800405436714,0.10000000149011612
1747396800505479156,0.10000000149011612
1747396800605401695,0.10000000149011612
1747396800708737950,0.10000000149011612
1747396800806061940,0.10000000149011612
1747396800905837588,0.10000000149011612
1747396801005826281,0.10000000149011612
1747396801105528944,0.10000000149011612
1747396801205473555,0.10000000149011612
1747396801305735165,0.10000000149011612
1747396801405723893,0.10000000149011612
1747396801505525864,0.10000000149011612
1747396801606380275,0.10000000149011612
1747396801705812514,0.10000000149011612
1747396801806709929,0.10000000149011612
1747396801905403528,0.10000000149011612
1747396802006268026,0.10000000149011612
1747396802105414490,0.10000000149011612
1747396802207499179,0.10000000149011612
1747396802307173954,0.10000000149011612
1747396802407950064,0.10000000149011612
1747396802507602004,0.10000000149011612
1747396802605446092,0.10000000149011612
1747396802705612724,0.10000000149011612
1747396802808706092,0.10000000149011612
1747396802908975926,0.10000000149011612
1747396803005437654,0.10000000149011612
1747396803106417050,0.10000000149011612
1747396803207047079,0.10000000149011612
1747396803305471811,0.10000000149011612
1747396803405461164,0.10000000149011612
1747396803507150172,0.10000000149011612
1747396803605967749,0.10000000149011612
1747396803705594916,0.10000000149011612
1747396803805536164,0.10000000149011612
1747396803906356702,0.10000000149011612
1747396804005835477,0.10000000149011612
1747396804106036779,0.10000000149011612
1747396804205445535,0.10000000149011612
1747396804307134765,0.10000000149011612
1747396804405434549,0.10000000149011612
1747396804512193833,0.10000000149011612
1747396804605405950,0.10000000149011612
1747396804708104049,0.10000000149011612
1747396804805434418,0.10000000149011612
1747396804905811388,0.10000000149011612
1747396805006771374,0.10000000149011612
1747396805111550827,0.10000000149011612
1747396805205948144,0.10000000149011612
1747396805307029117,0.10000000149011612
1747396805405551507,0.10000000149011612
1747396805506510770,0.10000000149011612
1747396805605480537,0.10000000149011612
1747396805705658952,0.10000000149011612
1747396805805417767,0.10000000149011612
1747396805905807214,0.10000000149011612
1747396806006068109,0.10000000149011612
1747396806105496615,0.10000000149011612
1747396806207236451,0.10000000149011612
1747396806305425306,0.10000000149011612
1747396806409096052,0.10000000149011612
1747396806505405056,0.10000000149011612
1747396806608870834,0.10000000149011612
1747396806705465699,0.10000000149011612
1747396806805543464,0.10000000149011612
1747396806905487563,0.10000000149011612
1747396807005463498,0.10000000149011612
1747396807105474029,0.10000000149011612
1747396807205406500,0.10000000149011612
1747396807306445028,0.10000000149011612
1747396807405425446,0.10000000149011612
1747396807506632073,0.10000000149011612
1747396807605875046,0.10000000149011612
1747396807708753199,0.10000000149011612
1747396807805502480,0.10000000149011612
1747396807906201337,0.10000000149011612
1747396808005783137,0.10000000149011612
1747396808106103368,0.10000000149011612
1747396808206593830,0.10000000149011612
1747396808305399150,0.10000000149011612
1747396808406673720,0.10000000149011612
1747396808505453685,0.10000000149011612
1747396808605507524,0.10000000149011612
1747396808709288290,0.10000000149011612
1747396808805491545,0.10000000149011612
1747396808909227451,0.10000000149011612
1747396809005456856,0.10000000149011612
1747396809107011473,0.10000000149011612
1747396809205360364,0.10000000149011612
1747396809305448391,0.10000000149011612
